10000,,,,,,,,,,,,,,,,,,,,,,,
No.,Channel Reserved,,Dropped Call,,Blocked Call,Channel Reserved,,Dropped Call,,Blocked Call,,,,,,,,,,,,,
0,0,0.0052,52,0.003,30,1,0.0029,29,0.0103,103,37.7294,,,,,,,,,,,,
1,0,0.0067,67,0.005,50,1,0.0038,38,0.0121,121,61.3324,,,,Scheme,average No. of dropped call,average No. of blocked call,standard deviation of No. of dropped call,standard deviation of No. of blocked call,average % of dropped call rate,average % of blocked call rate,"standard
deviation
% Drop Call
Rate","standard
deviation
% Block Call
Rate"
5611,0,0.0056,56,0.0028,28,1,0.003,30,0.0106,106,,,,,,,,,,,,,
5612,0,0.0055,55,0.0036,36,1,0.0033,33,0.0105,105,,,,,,,,,,,,,
5613,0,0.0058,58,0.0022,22,1,0.0032,32,0.0093,93,,,,,,,,,,,,,
5614,0,0.0073,73,0.0048,48,1,0.0047,47,0.0122,122,,,,,,,,,,,,,
5615,0,0.0064,64,0.0028,28,1,0.0039,39,0.0098,98,,,,,,,,,,,,,
5616,0,0.0063,63,0.0036,36,1,0.0028,28,0.0136,136,,,,,,,,,,,,,
5617,0,0.006,60,0.0033,33,1,0.0031,31,0.0121,121,,,,,,,,,,,,,
5618,0,0.0053,53,0.0023,23,1,0.0027,27,0.01,100,,,,,,,,,,,,,
5619,0,0.0071,71,0.0043,43,1,0.0031,31,0.0139,139,,,,,,,,,,,,,
5620,0,0.0053,53,0.0043,43,1,0.0031,31,0.0115,115,,,,,,,,,,,,,
5621,0,0.0077,77,0.0045,45,1,0.0045,45,0.0137,137,,,,,,,,,,,,,
5622,0,0.0054,54,0.0037,37,1,0.0025,25,0.0124,124,,,,,,,,,,,,,
5623,0,0.0077,77,0.0033,33,1,0.0033,33,0.013,130,,,,,,,,,,,,,
5624,0,0.005,50,0.0022,22,1,0.0029,29,0.0097,97,,,,,,,,,,,,,
5625,0,0.0036,36,0.0024,24,1,0.0013,13,0.0087,87,,,,,,,,,,,,,
5626,0,0.0061,61,0.0031,31,1,0.0031,31,0.011,110,,,,,,,,,,,,,
5627,0,0.0052,52,0.003,30,1,0.0026,26,0.0107,107,,,,,,,,,,,,,
5628,0,0.0043,43,0.005,50,1,0.0027,27,0.0112,112,,,,,,,,,,,,,
5629,0,0.0072,72,0.0045,45,1,0.0038,38,0.0148,148,,,,,,,,,,,,,
5630,0,0.0056,56,0.0041,41,1,0.0033,33,0.0124,124,,,,,,,,,,,,,
5631,0,0.0043,43,0.0035,35,1,0.0017,17,0.0113,113,,,,,,,,,,,,,
5632,0,0.0054,54,0.003,30,1,0.0029,29,0.0109,109,,,,,,,,,,,,,
5633,0,0.0055,55,0.0039,39,1,0.0029,29,0.0128,128,,,,,,,,,,,,,
5634,0,0.0051,51,0.0031,31,1,0.0018,18,0.0115,115,,,,,,,,,,,,,
5635,0,0.0059,59,0.003,30,1,0.003,30,0.0112,112,,,,,,,,,,,,,
5636,0,0.0066,66,0.0048,48,1,0.0039,39,0.0131,131,,,,,,,,,,,,,
5637,0,0.0057,57,0.0038,38,1,0.0026,26,0.0115,115,,,,,,,,,,,,,
5638,0,0.0062,62,0.0036,36,1,0.0029,29,0.0131,131,,,,,,,,,,,,,
5639,0,0.0071,71,0.0045,45,1,0.0026,26,0.0162,162,,,,,,,,,,,,,
5640,0,0.0055,55,0.0039,39,1,0.0033,33,0.0109,109,,,,,,,,,,,,,
5641,0,0.0075,75,0.0032,32,1,0.0039,39,0.012,120,,,,,,,,,,,,,
5642,0,0.0071,71,0.0033,33,1,0.0038,38,0.0112,112,,,,,,,,,,,,,
5643,0,0.0061,61,0.0032,32,1,0.0032,32,0.0116,116,,,,,,,,,,,,,
5644,0,0.0065,65,0.0032,32,1,0.0034,34,0.011,110,,,,,,,,,,,,,
5645,0,0.006,60,0.004,40,1,0.0032,32,0.0117,117,,,,,,,,,,,,,
5646,0,0.0049,49,0.0028,28,1,0.0031,31,0.009,90,,,,,,,,,,,,,
5647,0,0.0057,57,0.0041,41,1,0.0029,29,0.0122,122,,,,,,,,,,,,,
5648,0,0.0056,56,0.0034,34,1,0.0025,25,0.0094,94,,,,,,,,,,,,,
5649,0,0.0044,44,0.0027,27,1,0.0028,28,0.0091,91,,,,,,,,,,,,,
5650,0,0.007,70,0.0041,41,1,0.0032,32,0.0133,133,,,,,,,,,,,,,
5651,0,0.0081,81,0.0049,49,1,0.0042,42,0.0138,138,,,,,,,,,,,,,
5652,0,0.0071,71,0.0044,44,1,0.0032,32,0.0118,118,,,,,,,,,,,,,
5653,0,0.005,50,0.0031,31,1,0.0028,28,0.0104,104,,,,,,,,,,,,,
5654,0,0.0065,65,0.0027,27,1,0.003,30,0.0101,101,,,,,,,,,,,,,
5655,0,0.0046,46,0.0031,31,1,0.0022,22,0.0096,96,,,,,,,,,,,,,
5656,0,0.0073,73,0.0051,51,1,0.004,40,0.0131,131,,,,,,,,,,,,,
5657,0,0.0048,48,0.0035,35,1,0.0025,25,0.0114,114,,,,,,,,,,,,,
5658,0,0.0057,57,0.0039,39,1,0.0024,24,0.0114,114,,,,,,,,,,,,,
5659,0,0.0054,54,0.0039,39,1,0.0031,31,0.0119,119,,,,,,,,,,,,,
5660,0,0.0087,87,0.0044,44,1,0.0048,48,0.0137,137,,,,,,,,,,,,,
5661,0,0.0081,81,0.0046,46,1,0.0052,52,0.012,120,,,,,,,,,,,,,
5662,0,0.0063,63,0.005,50,1,0.003,30,0.013,130,,,,,,,,,,,,,
5663,0,0.0068,68,0.0036,36,1,0.0034,34,0.011,110,,,,,,,,,,,,,
5664,0,0.0059,59,0.0045,45,1,0.0026,26,0.0117,117,,,,,,,,,,,,,
5665,0,0.0058,58,0.0044,44,1,0.0023,23,0.0129,129,,,,,,,,,,,,,
5666,0,0.0061,61,0.0029,29,1,0.0033,33,0.0107,107,,,,,,,,,,,,,
5667,0,0.0064,64,0.0039,39,1,0.0034,34,0.0114,114,,,,,,,,,,,,,
5668,0,0.007,70,0.0024,24,1,0.0033,33,0.0097,97,,,,,,,,,,,,,
5669,0,0.0061,61,0.0053,53,1,0.0028,28,0.0145,145,,,,,,,,,,,,,
5670,0,0.0054,54,0.0035,35,1,0.0027,27,0.0116,116,,,,,,,,,,,,,
5671,0,0.0056,56,0.0046,46,1,0.003,30,0.0106,106,,,,,,,,,,,,,
5672,0,0.0054,54,0.0022,22,1,0.0022,22,0.0096,96,,,,,,,,,,,,,
5673,0,0.0053,53,0.0046,46,1,0.0029,29,0.012,120,,,,,,,,,,,,,
5674,0,0.008,80,0.0022,22,1,0.0044,44,0.0108,108,,,,,,,,,,,,,
5675,0,0.0086,86,0.0047,47,1,0.0046,46,0.0129,129,,,,,,,,,,,,,
5676,0,0.0063,63,0.0039,39,1,0.0031,31,0.0121,121,,,,,,,,,,,,,
5677,0,0.0057,57,0.0024,24,1,0.0035,35,0.0103,103,,,,,,,,,,,,,
5678,0,0.0056,56,0.0035,35,1,0.0036,36,0.0125,125,,,,,,,,,,,,,
5679,0,0.0035,35,0.0027,27,1,0.0016,16,0.0093,93,,,,,,,,,,,,,
5680,0,0.0068,68,0.0042,42,1,0.0036,36,0.0134,134,,,,,,,,,,,,,
5681,0,0.0052,52,0.0031,31,1,0.0028,28,0.0104,104,,,,,,,,,,,,,
5682,0,0.0069,69,0.0054,54,1,0.0029,29,0.0153,153,,,,,,,,,,,,,
5683,0,0.0055,55,0.0037,37,1,0.0033,33,0.0108,108,,,,,,,,,,,,,
5684,0,0.006,60,0.0031,31,1,0.0031,31,0.0116,116,,,,,,,,,,,,,
5685,0,0.0058,58,0.0024,24,1,0.0029,29,0.0101,101,,,,,,,,,,,,,
5686,0,0.0043,43,0.0035,35,1,0.0016,16,0.01,100,,,,,,,,,,,,,
5687,0,0.0064,64,0.0044,44,1,0.0033,33,0.0127,127,,,,,,,,,,,,,
5688,0,0.0061,61,0.0032,32,1,0.0032,32,0.012,120,,,,,,,,,,,,,
5689,0,0.0055,55,0.0033,33,1,0.0024,24,0.0114,114,,,,,,,,,,,,,
5690,0,0.0054,54,0.0037,37,1,0.0026,26,0.0115,115,,,,,,,,,,,,,
5691,0,0.0056,56,0.0038,38,1,0.0028,28,0.0118,118,,,,,,,,,,,,,
5692,0,0.0083,83,0.0051,51,1,0.0042,42,0.0136,136,,,,,,,,,,,,,
5693,0,0.0069,69,0.0039,39,1,0.0031,31,0.0126,126,,,,,,,,,,,,,
5694,0,0.0056,56,0.0028,28,1,0.0034,34,0.0099,99,,,,,,,,,,,,,
5695,0,0.0081,81,0.0044,44,1,0.0045,45,0.0136,136,,,,,,,,,,,,,
5696,0,0.0068,68,0.0042,42,1,0.0038,38,0.0127,127,,,,,,,,,,,,,
5697,0,0.0071,71,0.0053,53,1,0.0031,31,0.016,160,,,,,,,,,,,,,
5698,0,0.0061,61,0.0039,39,1,0.0032,32,0.0123,123,,,,,,,,,,,,,
5699,0,0.0082,82,0.0041,41,1,0.0046,46,0.0137,137,,,,,,,,,,,,,
5700,0,0.0058,58,0.005,50,1,0.0031,31,0.0129,129,,,,,,,,,,,,,
5701,0,0.0062,62,0.003,30,1,0.0034,34,0.0099,99,,,,,,,,,,,,,
5702,0,0.007,70,0.0055,55,1,0.0041,41,0.0138,138,,,,,,,,,,,,,
5703,0,0.0046,46,0.0029,29,1,0.0019,19,0.0095,95,,,,,,,,,,,,,
5704,0,0.0055,55,0.0031,31,1,0.0028,28,0.0096,96,,,,,,,,,,,,,
5705,0,0.0083,83,0.0039,39,1,0.0052,52,0.0115,115,,,,,,,,,,,,,
5706,0,0.0057,57,0.0027,27,1,0.0029,29,0.0103,103,,,,,,,,,,,,,
5707,0,0.0055,55,0.0022,22,1,0.0026,26,0.0097,97,,,,,,,,,,,,,
5708,0,0.0048,48,0.0024,24,1,0.0023,23,0.0093,93,,,,,,,,,,,,,
5709,0,0.0073,73,0.0049,49,1,0.0038,38,0.0148,148,,,,,,,,,,,,,
5710,0,0.0068,68,0.0044,44,1,0.003,30,0.0129,129,,,,,,,,,,,,,
5711,0,0.0077,77,0.0045,45,1,0.0037,37,0.0138,138,,,,,,,,,,,,,
5712,0,0.006,60,0.0033,33,1,0.0033,33,0.0107,107,,,,,,,,,,,,,
5713,0,0.0056,56,0.0042,42,1,0.0027,27,0.0114,114,,,,,,,,,,,,,
5714,0,0.0047,47,0.0035,35,1,0.0023,23,0.0113,113,,,,,,,,,,,,,
5715,0,0.0051,51,0.0044,44,1,0.0031,31,0.0105,105,,,,,,,,,,,,,
5716,0,0.0055,55,0.0029,29,1,0.0032,32,0.0106,106,,,,,,,,,,,,,
5717,0,0.0056,56,0.0034,34,1,0.0027,27,0.0116,116,,,,,,,,,,,,,
5718,0,0.0053,53,0.0035,35,1,0.0027,27,0.0105,105,,,,,,,,,,,,,
5719,0,0.0053,53,0.0024,24,1,0.0028,28,0.0095,95,,,,,,,,,,,,,
5720,0,0.0087,87,0.0042,42,1,0.0049,49,0.0114,114,,,,,,,,,,,,,
5721,0,0.0058,58,0.0033,33,1,0.0034,34,0.011,110,,,,,,,,,,,,,
5722,0,0.0056,56,0.0028,28,1,0.0032,32,0.0091,91,,,,,,,,,,,,,
5723,0,0.0055,55,0.0035,35,1,0.0022,22,0.0106,106,,,,,,,,,,,,,
5724,0,0.0058,58,0.0031,31,1,0.0037,37,0.0108,108,,,,,,,,,,,,,
5725,0,0.0068,68,0.0028,28,1,0.003,30,0.0096,96,,,,,,,,,,,,,
5726,0,0.0086,86,0.0051,51,1,0.0043,43,0.0139,139,,,,,,,,,,,,,
5727,0,0.0046,46,0.0036,36,1,0.0023,23,0.0113,113,,,,,,,,,,,,,
5728,0,0.0079,79,0.0047,47,1,0.0038,38,0.0144,144,,,,,,,,,,,,,
5729,0,0.007,70,0.0041,41,1,0.0035,35,0.0128,128,,,,,,,,,,,,,
5730,0,0.0047,47,0.0043,43,1,0.0024,24,0.0119,119,,,,,,,,,,,,,
5731,0,0.0057,57,0.0029,29,1,0.0027,27,0.0112,112,,,,,,,,,,,,,
5732,0,0.0056,56,0.0039,39,1,0.0029,29,0.0122,122,,,,,,,,,,,,,
5733,0,0.0053,53,0.0031,31,1,0.0025,25,0.0101,101,,,,,,,,,,,,,
5734,0,0.0059,59,0.0036,36,1,0.0035,35,0.0116,116,,,,,,,,,,,,,
5735,0,0.0054,54,0.0033,33,1,0.0028,28,0.0101,101,,,,,,,,,,,,,
5736,0,0.0073,73,0.0045,45,1,0.0034,34,0.0139,139,,,,,,,,,,,,,
5737,0,0.0067,67,0.0047,47,1,0.0035,35,0.0139,139,,,,,,,,,,,,,
5738,0,0.0067,67,0.0044,44,1,0.0035,35,0.0136,136,,,,,,,,,,,,,
5739,0,0.0065,65,0.0037,37,1,0.0034,34,0.0118,118,,,,,,,,,,,,,
5740,0,0.0063,63,0.0031,31,1,0.0033,33,0.0115,115,,,,,,,,,,,,,
5741,0,0.0048,48,0.0045,45,1,0.0027,27,0.0124,124,,,,,,,,,,,,,
5742,0,0.0056,56,0.0024,24,1,0.0035,35,0.0083,83,,,,,,,,,,,,,
5743,0,0.0054,54,0.0052,52,1,0.0028,28,0.0142,142,,,,,,,,,,,,,
5744,0,0.0075,75,0.0025,25,1,0.0043,43,0.0104,104,,,,,,,,,,,,,
5745,0,0.0056,56,0.0026,26,1,0.0032,32,0.0087,87,,,,,,,,,,,,,
5746,0,0.0055,55,0.0038,38,1,0.0026,26,0.0123,123,,,,,,,,,,,,,
5747,0,0.0059,59,0.003,30,1,0.0033,33,0.0101,101,,,,,,,,,,,,,
5748,0,0.0065,65,0.0049,49,1,0.0034,34,0.0132,132,,,,,,,,,,,,,
5749,0,0.0067,67,0.004,40,1,0.0038,38,0.0126,126,,,,,,,,,,,,,
5750,0,0.007,70,0.0036,36,1,0.0028,28,0.0119,119,,,,,,,,,,,,,
5751,0,0.0089,89,0.0046,46,1,0.0049,49,0.0132,132,,,,,,,,,,,,,
5752,0,0.0091,91,0.006,60,1,0.0051,51,0.0169,169,,,,,,,,,,,,,
5753,0,0.0081,81,0.0055,55,1,0.0032,32,0.0159,159,,,,,,,,,,,,,
5754,0,0.0083,83,0.0053,53,1,0.0035,35,0.0157,157,,,,,,,,,,,,,
5755,0,0.006,60,0.0048,48,1,0.0034,34,0.0122,122,,,,,,,,,,,,,
5756,0,0.0052,52,0.004,40,1,0.0028,28,0.0106,106,,,,,,,,,,,,,
5757,0,0.0055,55,0.004,40,1,0.0029,29,0.013,130,,,,,,,,,,,,,
5758,0,0.0066,66,0.0039,39,1,0.0029,29,0.0132,132,,,,,,,,,,,,,
5759,0,0.0074,74,0.0034,34,1,0.0047,47,0.01,100,,,,,,,,,,,,,
5760,0,0.008,80,0.0039,39,1,0.0041,41,0.0143,143,,,,,,,,,,,,,
5761,0,0.0071,71,0.0038,38,1,0.004,40,0.0127,127,,,,,,,,,,,,,
5762,0,0.0043,43,0.0028,28,1,0.0022,22,0.0091,91,,,,,,,,,,,,,
5763,0,0.0064,64,0.0038,38,1,0.0033,33,0.0124,124,,,,,,,,,,,,,
5764,0,0.0068,68,0.0036,36,1,0.0035,35,0.012,120,,,,,,,,,,,,,
5765,0,0.0069,69,0.0037,37,1,0.0037,37,0.0128,128,,,,,,,,,,,,,
5766,0,0.0053,53,0.0034,34,1,0.0027,27,0.0106,106,,,,,,,,,,,,,
5767,0,0.006,60,0.0042,42,1,0.0027,27,0.0127,127,,,,,,,,,,,,,
5768,0,0.0063,63,0.0031,31,1,0.0032,32,0.0114,114,,,,,,,,,,,,,
5769,0,0.0049,49,0.0041,41,1,0.0027,27,0.0108,108,,,,,,,,,,,,,
5770,0,0.0049,49,0.0034,34,1,0.0026,26,0.0116,116,,,,,,,,,,,,,
5771,0,0.0057,57,0.0045,45,1,0.0033,33,0.0123,123,,,,,,,,,,,,,
5772,0,0.0062,62,0.0036,36,1,0.003,30,0.0124,124,,,,,,,,,,,,,
5773,0,0.0057,57,0.0025,25,1,0.0035,35,0.0105,105,,,,,,,,,,,,,
5774,0,0.0046,46,0.0041,41,1,0.0024,24,0.0117,117,,,,,,,,,,,,,
5775,0,0.0056,56,0.0023,23,1,0.0027,27,0.0095,95,,,,,,,,,,,,,
5776,0,0.006,60,0.0035,35,1,0.0037,37,0.0105,105,,,,,,,,,,,,,
5777,0,0.0064,64,0.004,40,1,0.003,30,0.0123,123,,,,,,,,,,,,,
5778,0,0.0079,79,0.0031,31,1,0.004,40,0.0119,119,,,,,,,,,,,,,
5779,0,0.0066,66,0.0047,47,1,0.0037,37,0.013,130,,,,,,,,,,,,,
5780,0,0.007,70,0.0039,39,1,0.0028,28,0.0133,133,,,,,,,,,,,,,
5781,0,0.0059,59,0.0045,45,1,0.003,30,0.0122,122,,,,,,,,,,,,,
5782,0,0.0064,64,0.0049,49,1,0.0036,36,0.0148,148,,,,,,,,,,,,,
5783,0,0.006,60,0.0035,35,1,0.0033,33,0.011,110,,,,,,,,,,,,,
5784,0,0.0057,57,0.003,30,1,0.0026,26,0.0105,105,,,,,,,,,,,,,
5785,0,0.0039,39,0.0032,32,1,0.0023,23,0.0108,108,,,,,,,,,,,,,
5786,0,0.0085,85,0.0039,39,1,0.0041,41,0.0124,124,,,,,,,,,,,,,
5787,0,0.0064,64,0.0039,39,1,0.0051,51,0.0113,113,,,,,,,,,,,,,
5788,0,0.0074,74,0.0048,48,1,0.0038,38,0.0133,133,,,,,,,,,,,,,
5789,0,0.0062,62,0.003,30,1,0.0026,26,0.0115,115,,,,,,,,,,,,,
5790,0,0.0057,57,0.003,30,1,0.0026,26,0.0105,105,,,,,,,,,,,,,
5791,0,0.0052,52,0.003,30,1,0.003,30,0.0099,99,,,,,,,,,,,,,
5792,0,0.0058,58,0.0043,43,1,0.0032,32,0.0131,131,,,,,,,,,,,,,
5793,0,0.0057,57,0.0027,27,1,0.0033,33,0.0087,87,,,,,,,,,,,,,
5794,0,0.0055,55,0.0044,44,1,0.0031,31,0.0125,125,,,,,,,,,,,,,
5795,0,0.006,60,0.0035,35,1,0.0031,31,0.0115,115,,,,,,,,,,,,,
5796,0,0.0063,63,0.004,40,1,0.0035,35,0.0122,122,,,,,,,,,,,,,
5797,0,0.0056,56,0.0038,38,1,0.0032,32,0.0121,121,,,,,,,,,,,,,
5798,0,0.0041,41,0.004,40,1,0.0019,19,0.012,120,,,,,,,,,,,,,
5799,0,0.0059,59,0.0044,44,1,0.0029,29,0.0127,127,,,,,,,,,,,,,
5800,0,0.0041,41,0.0028,28,1,0.002,20,0.0087,87,,,,,,,,,,,,,
5801,0,0.0068,68,0.0045,45,1,0.0033,33,0.0132,132,,,,,,,,,,,,,
5802,0,0.0059,59,0.0035,35,1,0.0032,32,0.0107,107,,,,,,,,,,,,,
5803,0,0.0044,44,0.0042,42,1,0.0028,28,0.0091,91,,,,,,,,,,,,,
5804,0,0.0061,61,0.0042,42,1,0.003,30,0.012,120,,,,,,,,,,,,,
5805,0,0.0059,59,0.0031,31,1,0.0036,36,0.0104,104,,,,,,,,,,,,,
5806,0,0.005,50,0.0025,25,1,0.0032,32,0.0102,102,,,,,,,,,,,,,
5807,0,0.0074,74,0.0046,46,1,0.0045,45,0.0129,129,,,,,,,,,,,,,
5808,0,0.0052,52,0.0027,27,1,0.0032,32,0.0109,109,,,,,,,,,,,,,
5809,0,0.007,70,0.005,50,1,0.0038,38,0.0132,132,,,,,,,,,,,,,
5810,0,0.0074,74,0.0039,39,1,0.0029,29,0.0137,137,,,,,,,,,,,,,
5811,0,0.0053,53,0.0042,42,1,0.0019,19,0.0123,123,,,,,,,,,,,,,
5812,0,0.0076,76,0.0047,47,1,0.0047,47,0.0112,112,,,,,,,,,,,,,
5813,0,0.0043,43,0.0022,22,1,0.002,20,0.0086,86,,,,,,,,,,,,,
5814,0,0.0044,44,0.0026,26,1,0.0023,23,0.0091,91,,,,,,,,,,,,,
5815,0,0.0076,76,0.0042,42,1,0.0037,37,0.014,140,,,,,,,,,,,,,
5816,0,0.0079,79,0.0041,41,1,0.0038,38,0.0142,142,,,,,,,,,,,,,
5817,0,0.0072,72,0.0041,41,1,0.004,40,0.0131,131,,,,,,,,,,,,,
5818,0,0.0048,48,0.0043,43,1,0.0025,25,0.0115,115,,,,,,,,,,,,,
5819,0,0.0079,79,0.0042,42,1,0.003,30,0.0144,144,,,,,,,,,,,,,
5820,0,0.0043,43,0.0035,35,1,0.0031,31,0.0105,105,,,,,,,,,,,,,
5821,0,0.0043,43,0.0044,44,1,0.0018,18,0.0118,118,,,,,,,,,,,,,
5822,0,0.0073,73,0.0047,47,1,0.0037,37,0.0129,129,,,,,,,,,,,,,
5823,0,0.007,70,0.0041,41,1,0.003,30,0.0108,108,,,,,,,,,,,,,
5824,0,0.007,70,0.0035,35,1,0.0041,41,0.0107,107,,,,,,,,,,,,,
5825,0,0.0057,57,0.0034,34,1,0.0033,33,0.0098,98,,,,,,,,,,,,,
5826,0,0.0059,59,0.0036,36,1,0.0031,31,0.0118,118,,,,,,,,,,,,,
5827,0,0.006,60,0.0046,46,1,0.0028,28,0.0125,125,,,,,,,,,,,,,
5828,0,0.0047,47,0.0043,43,1,0.0027,27,0.0111,111,,,,,,,,,,,,,
5829,0,0.0071,71,0.0058,58,1,0.0034,34,0.0146,146,,,,,,,,,,,,,
5830,0,0.0069,69,0.0038,38,1,0.004,40,0.0116,116,,,,,,,,,,,,,
5831,0,0.0057,57,0.0031,31,1,0.0031,31,0.0102,102,,,,,,,,,,,,,
5832,0,0.0042,42,0.0025,25,1,0.0024,24,0.0114,114,,,,,,,,,,,,,
5833,0,0.0062,62,0.0028,28,1,0.0036,36,0.0107,107,,,,,,,,,,,,,
5834,0,0.0068,68,0.0045,45,1,0.0036,36,0.0134,134,,,,,,,,,,,,,
5835,0,0.0057,57,0.0033,33,1,0.0029,29,0.0104,104,,,,,,,,,,,,,
5836,0,0.0064,64,0.0023,23,1,0.0038,38,0.0095,95,,,,,,,,,,,,,
5837,0,0.0059,59,0.0032,32,1,0.0027,27,0.0121,121,,,,,,,,,,,,,
5838,0,0.006,60,0.0045,45,1,0.003,30,0.0131,131,,,,,,,,,,,,,
5839,0,0.0044,44,0.0023,23,1,0.0023,23,0.0089,89,,,,,,,,,,,,,
5840,0,0.006,60,0.0039,39,1,0.0032,32,0.0118,118,,,,,,,,,,,,,
5841,0,0.0051,51,0.0049,49,1,0.0028,28,0.0112,112,,,,,,,,,,,,,
5842,0,0.0046,46,0.0022,22,1,0.0026,26,0.0086,86,,,,,,,,,,,,,
5843,0,0.0081,81,0.005,50,1,0.0047,47,0.014,140,,,,,,,,,,,,,
5844,0,0.0061,61,0.0043,43,1,0.003,30,0.0123,123,,,,,,,,,,,,,
5845,0,0.0067,67,0.0046,46,1,0.0044,44,0.0127,127,,,,,,,,,,,,,
5846,0,0.0048,48,0.0043,43,1,0.0023,23,0.0127,127,,,,,,,,,,,,,
5847,0,0.0049,49,0.0042,42,1,0.0023,23,0.0117,117,,,,,,,,,,,,,
5848,0,0.0092,92,0.0048,48,1,0.0048,48,0.0149,149,,,,,,,,,,,,,
5849,0,0.005,50,0.0036,36,1,0.0025,25,0.0099,99,,,,,,,,,,,,,
5850,0,0.0053,53,0.0034,34,1,0.0026,26,0.011,110,,,,,,,,,,,,,
5851,0,0.0059,59,0.0039,39,1,0.0028,28,0.0118,118,,,,,,,,,,,,,
5852,0,0.0074,74,0.0031,31,1,0.0044,44,0.0108,108,,,,,,,,,,,,,
5853,0,0.0054,54,0.0032,32,1,0.0029,29,0.0106,106,,,,,,,,,,,,,
5854,0,0.0064,64,0.0027,27,1,0.0037,37,0.0113,113,,,,,,,,,,,,,
5855,0,0.0045,45,0.0039,39,1,0.002,20,0.0115,115,,,,,,,,,,,,,
5856,0,0.0073,73,0.0034,34,1,0.0031,31,0.0132,132,,,,,,,,,,,,,
5857,0,0.0062,62,0.0029,29,1,0.0041,41,0.0112,112,,,,,,,,,,,,,
5858,0,0.0049,49,0.0033,33,1,0.0026,26,0.0113,113,,,,,,,,,,,,,
5859,0,0.0056,56,0.0044,44,1,0.0021,21,0.014,140,,,,,,,,,,,,,
5860,0,0.0049,49,0.0032,32,1,0.0018,18,0.012,120,,,,,,,,,,,,,
5861,0,0.0071,71,0.0045,45,1,0.0038,38,0.0135,135,,,,,,,,,,,,,
5862,0,0.0075,75,0.005,50,1,0.0039,39,0.0135,135,,,,,,,,,,,,,
5863,0,0.006,60,0.0034,34,1,0.003,30,0.0119,119,,,,,,,,,,,,,
5864,0,0.0055,55,0.0045,45,1,0.0036,36,0.0118,118,,,,,,,,,,,,,
5865,0,0.0049,49,0.0031,31,1,0.0024,24,0.011,110,,,,,,,,,,,,,
5866,0,0.0055,55,0.0043,43,1,0.0037,37,0.0121,121,,,,,,,,,,,,,
5867,0,0.0069,69,0.004,40,1,0.0034,34,0.0138,138,,,,,,,,,,,,,
5868,0,0.0043,43,0.0027,27,1,0.0024,24,0.0094,94,,,,,,,,,,,,,
5869,0,0.0048,48,0.0031,31,1,0.0019,19,0.0109,109,,,,,,,,,,,,,
5870,0,0.0067,67,0.0033,33,1,0.0031,31,0.0123,123,,,,,,,,,,,,,
5871,0,0.0076,76,0.0046,46,1,0.0039,39,0.0138,138,,,,,,,,,,,,,
5872,0,0.0066,66,0.0037,37,1,0.0036,36,0.0121,121,,,,,,,,,,,,,
5873,0,0.0072,72,0.0035,35,1,0.0034,34,0.0128,128,,,,,,,,,,,,,
5874,0,0.0076,76,0.003,30,1,0.0051,51,0.0115,115,,,,,,,,,,,,,
5875,0,0.0079,79,0.0042,42,1,0.0037,37,0.014,140,,,,,,,,,,,,,
5876,0,0.0063,63,0.0035,35,1,0.0028,28,0.0114,114,,,,,,,,,,,,,
5877,0,0.0085,85,0.0043,43,1,0.0044,44,0.0135,135,,,,,,,,,,,,,
5878,0,0.0078,78,0.0041,41,1,0.005,50,0.0131,131,,,,,,,,,,,,,
5879,0,0.0048,48,0.0037,37,1,0.0021,21,0.0118,118,,,,,,,,,,,,,
5880,0,0.0051,51,0.0046,46,1,0.0026,26,0.0136,136,,,,,,,,,,,,,
5881,0,0.0061,61,0.004,40,1,0.0028,28,0.012,120,,,,,,,,,,,,,
5882,0,0.0066,66,0.0051,51,1,0.0033,33,0.0136,136,,,,,,,,,,,,,
5883,0,0.0071,71,0.0032,32,1,0.0033,33,0.012,120,,,,,,,,,,,,,
5884,0,0.0062,62,0.0031,31,1,0.0029,29,0.0121,121,,,,,,,,,,,,,
5885,0,0.0058,58,0.0045,45,1,0.003,30,0.014,140,,,,,,,,,,,,,
5886,0,0.0043,43,0.0032,32,1,0.0026,26,0.01,100,,,,,,,,,,,,,
5887,0,0.006,60,0.004,40,1,0.0026,26,0.0119,119,,,,,,,,,,,,,
5888,0,0.0078,78,0.0044,44,1,0.0045,45,0.0137,137,,,,,,,,,,,,,
5889,0,0.0048,48,0.003,30,1,0.0024,24,0.0101,101,,,,,,,,,,,,,
5890,0,0.0059,59,0.0027,27,1,0.0024,24,0.0102,102,,,,,,,,,,,,,
5891,0,0.0051,51,0.004,40,1,0.0019,19,0.0123,123,,,,,,,,,,,,,
5892,0,0.0044,44,0.0033,33,1,0.0019,19,0.0098,98,,,,,,,,,,,,,
5893,0,0.007,70,0.0051,51,1,0.0037,37,0.015,150,,,,,,,,,,,,,
5894,0,0.0054,54,0.004,40,1,0.0032,32,0.0108,108,,,,,,,,,,,,,
5895,0,0.0069,69,0.0033,33,1,0.0036,36,0.0115,115,,,,,,,,,,,,,
5896,0,0.0064,64,0.0028,28,1,0.003,30,0.0113,113,,,,,,,,,,,,,
5897,0,0.0082,82,0.0047,47,1,0.0036,36,0.0138,138,,,,,,,,,,,,,
5898,0,0.0053,53,0.0037,37,1,0.0029,29,0.0106,106,,,,,,,,,,,,,
